road_user_id,road_user_type,hostname,occurrence,frame_number,section_id,event_coordinate,event_type,direction_vector,video_name,OTCamera,Date,Time
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1135,pedestrian,otcamera29,2023-09-07 17:10:40.173170,12806,,"[618.6301574707031, 393.54566955566406]",enter-scene,"[20.026153564453125, 15.163375854492188]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#114,car,otcamera29,2023-09-07 17:01:00.692716,1215,,"[700.9095458984375, 234.95856475830078]",enter-scene,"[-29.443756103515625, -4.559837341308594]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1140,bicyclist,otcamera29,2023-09-07 17:10:40.773098,12818,,"[746.6163330078125, 224.5347900390625]",enter-scene,"[-4.6529541015625, -0.3238525390625]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1143,pedestrian,otcamera29,2023-09-07 17:10:41.273038,12828,,"[481.0276641845703, 381.38861083984375]",enter-scene,"[0.37884521484375, -28.926513671875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1144,pedestrian,otcamera29,2023-09-07 17:10:41.473014,12832,,"[623.7945556640625, 546.1533508300781]",enter-scene,"[-12.37109375, -6.355987548828125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1145,pedestrian,otcamera29,2023-09-07 17:10:41.573002,12834,,"[532.3966369628906, 350.78692626953125]",enter-scene,"[11.7269287109375, 57.5076904296875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1147,pedestrian,otcamera29,2023-09-07 17:10:41.772978,12838,,"[466.8394317626953, 523.3562622070312]",enter-scene,"[-7.9027252197265625, -6.573333740234375]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1148,pedestrian,otcamera29,2023-09-07 17:10:42.472894,12852,,"[664.4894104003906, 148.0386505126953]",enter-scene,"[-2.6707763671875, -2.1906204223632812]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#115,truck,otcamera29,2023-09-07 17:01:00.842698,1218,,"[472.9602355957031, 0.08013916015625]",enter-scene,"[1.077484130859375, 0.96063232421875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1153,car,otcamera29,2023-09-07 17:10:43.422780,12871,,"[400.0225830078125, 27.031341552734375]",enter-scene,"[-3.10394287109375, -0.5267314910888672]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1154,pedestrian,otcamera29,2023-09-07 17:10:43.472774,12872,,"[605.5982360839844, 453.7200927734375]",enter-scene,"[-4.7186279296875, -38.02178955078125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1156,bicyclist,otcamera29,2023-09-07 17:10:44.572642,12894,,"[194.9952850341797, 0.0]",enter-scene,"[0.0776214599609375, 0.0]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1158,pedestrian,otcamera29,2023-09-07 17:10:44.772618,12898,,"[418.2198486328125, 497.1693420410156]",enter-scene,"[-3.8712310791015625, -5.7176513671875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1160,bicyclist,otcamera29,2023-09-07 17:10:44.872606,12900,,"[490.8020324707031, 83.20919418334961]",enter-scene,"[6.6539764404296875, -2.0763816833496094]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1162,pedestrian,otcamera29,2023-09-07 17:10:46.172450,12926,,"[467.7656707763672, 62.19564628601074]",enter-scene,"[-1.0225677490234375, -0.23777389526367188]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1163,car,otcamera29,2023-09-07 17:10:47.922240,12961,,"[761.1679382324219, 209.46658325195312]",enter-scene,"[0.26300048828125, 0.1392974853515625]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1164,car,otcamera29,2023-09-07 17:10:48.122216,12965,,"[376.07061767578125, 27.201919555664062]",enter-scene,"[1.845703125, 0.3540782928466797]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1165,pedestrian,otcamera29,2023-09-07 17:10:49.022108,12983,,"[247.45758056640625, 98.01486587524414]",enter-scene,"[-0.28363800048828125, 0.24801254272460938]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1167,bicyclist,otcamera29,2023-09-07 17:10:49.522048,12993,,"[334.61595153808594, 24.47705841064453]",enter-scene,"[-1.6344451904296875, 0.597442626953125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#117,pedestrian,otcamera29,2023-09-07 17:01:04.692236,1295,,"[249.2494125366211, 97.371826171875]",enter-scene,"[-0.09522247314453125, 0.1552734375]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1176,pedestrian,otcamera29,2023-09-07 17:10:53.021628,13063,,"[204.48086547851562, 78.82447052001953]",enter-scene,"[-0.106048583984375, -1.0018310546875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1177,pedestrian,otcamera29,2023-09-07 17:10:53.421580,13071,,"[450.70440673828125, 64.33778381347656]",enter-scene,"[0.9958648681640625, -19.736059188842773]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1178,bicyclist,otcamera29,2023-09-07 17:10:53.421580,13071,,"[201.23184204101562, 0.0]",enter-scene,"[1.30780029296875, 0.0]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1179,pedestrian,otcamera29,2023-09-07 17:10:53.471574,13072,,"[171.5660858154297, 78.74307250976562]",enter-scene,"[-0.20357513427734375, -0.0197296142578125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1182,bicyclist,otcamera29,2023-09-07 17:10:54.271478,13088,,"[273.0485382080078, 0.08140754699707031]",enter-scene,"[-1.4226837158203125, -0.0012912750244140625]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1184,bicyclist,otcamera29,2023-09-07 17:10:57.171130,13146,,"[251.49137115478516, 28.507614135742188]",enter-scene,"[0.3325958251953125, -0.29038238525390625]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1185,pedestrian,otcamera29,2023-09-07 17:10:57.671070,13156,,"[466.27142333984375, 51.29505920410156]",enter-scene,"[0.0126953125, 0.4124717712402344]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1188,bus,otcamera29,2023-09-07 17:10:57.821052,13159,,"[499.18896484375, 0.980499267578125]",enter-scene,"[-0.1097412109375, -3.0517578125e-05]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1189,bicyclist,otcamera29,2023-09-07 17:10:57.971034,13162,,"[267.06390380859375, 44.51504135131836]",enter-scene,"[3.0594635009765625, 1.8919105529785156]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1190,pedestrian,otcamera29,2023-09-07 17:10:58.121016,13165,,"[164.83216857910156, 4.872589111328125]",enter-scene,"[1.5043563842773438, 0.45604705810546875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1191,pedestrian,otcamera29,2023-09-07 17:10:58.620956,13175,,"[225.599365234375, 68.40440368652344]",enter-scene,"[-12.2442626953125, -7.811786651611328]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1192,pedestrian,otcamera29,2023-09-07 17:10:59.520848,13193,,"[393.2540740966797, 43.09407997131348]",enter-scene,"[-0.1165008544921875, -1.1703166961669922]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1193,car,otcamera29,2023-09-07 17:10:59.920800,13201,,"[761.1276245117188, 210.70648193359375]",enter-scene,"[-0.275665283203125, -0.56549072265625]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1197,pedestrian,otcamera29,2023-09-07 17:11:03.120416,13265,,"[366.4376220703125, 508.771728515625]",enter-scene,"[2.5406494140625, -12.455642700195312]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#12,pedestrian,otcamera29,2023-09-07 17:00:03.699556,75,,"[621.4827880859375, 83.47607040405273]",enter-scene,"[-2.0220947265625, -1.7271690368652344]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#120,pedestrian,otcamera29,2023-09-07 17:01:05.392152,1309,,"[570.7369079589844, 392.72840881347656]",enter-scene,"[-3.461639404296875, -6.8126373291015625]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1200,pedestrian,otcamera29,2023-09-07 17:11:06.470014,13332,,"[175.97653198242188, 10.65937614440918]",enter-scene,"[-0.30553436279296875, 0.6183509826660156]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1201,pedestrian,otcamera29,2023-09-07 17:11:06.669990,13336,,"[169.36557006835938, 100.11548614501953]",enter-scene,"[-0.10257720947265625, 0.0941619873046875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1202,car,otcamera29,2023-09-07 17:11:08.919720,13381,,"[761.64013671875, 211.20823669433594]",enter-scene,"[-0.0347900390625, 0.28032684326171875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1203,pedestrian,otcamera29,2023-09-07 17:11:10.119576,13405,,"[250.07870483398438, 93.98599243164062]",enter-scene,"[-0.483367919921875, -0.24145126342773438]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1207,bicyclist,otcamera29,2023-09-07 17:11:12.169330,13446,,"[607.8445739746094, 201.37305450439453]",enter-scene,"[-13.417755126953125, -6.795845031738281]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1208,bicyclist,otcamera29,2023-09-07 17:11:12.819252,13459,,"[473.48089599609375, 100.5009536743164]",enter-scene,"[-7.84698486328125, -5.921234130859375]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1209,pedestrian,otcamera29,2023-09-07 17:11:13.819132,13479,,"[484.4069061279297, 26.35790252685547]",enter-scene,"[0.6218414306640625, -0.40381622314453125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1211,pedestrian,otcamera29,2023-09-07 17:11:15.368946,13510,,"[191.07916259765625, 106.98854064941406]",enter-scene,"[0.49967193603515625, 0.17648696899414062]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1213,pedestrian,otcamera29,2023-09-07 17:11:16.018868,13523,,"[477.2012939453125, 28.308067321777344]",enter-scene,"[0.8873291015625, -0.6718826293945312]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1214,car,otcamera29,2023-09-07 17:11:16.318832,13529,,"[203.93508911132812, 0.1133718490600586]",enter-scene,"[-0.228607177734375, 0.005001068115234375]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1215,bicyclist,otcamera29,2023-09-07 17:11:16.468814,13532,,"[274.42181396484375, 0.16516590118408203]",enter-scene,"[-0.7402191162109375, -0.013132095336914062]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1217,pedestrian,otcamera29,2023-09-07 17:11:16.518808,13533,,"[512.8380126953125, 40.248870849609375]",enter-scene,"[0.80322265625, 1.6896991729736328]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1221,pedestrian,otcamera29,2023-09-07 17:11:18.068622,13564,,"[552.7849731445312, 51.60650444030762]",enter-scene,"[0.802001953125, -0.12216377258300781]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1222,pedestrian,otcamera29,2023-09-07 17:11:18.818532,13579,,"[576.1141357421875, 53.68564224243164]",enter-scene,"[1.84356689453125, -0.1758861541748047]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1223,pedestrian,otcamera29,2023-09-07 17:11:18.868526,13580,,"[572.60595703125, 76.7424087524414]",enter-scene,"[1.409820556640625, 0.9383392333984375]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1226,pedestrian,otcamera29,2023-09-07 17:11:20.218364,13607,,"[566.6453857421875, 73.81783676147461]",enter-scene,"[2.31585693359375, 8.028785705566406]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1227,car,otcamera29,2023-09-07 17:11:20.768298,13618,,"[761.4685363769531, 211.08223724365234]",enter-scene,"[-0.19775390625, -0.8518600463867188]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1228,pedestrian,otcamera29,2023-09-07 17:11:21.018268,13623,,"[640.2098388671875, 80.16460800170898]",enter-scene,"[-6.470733642578125, 14.28488540649414]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#123,pedestrian,otcamera29,2023-09-07 17:01:05.792104,1317,,"[589.3442077636719, 499.24180603027344]",enter-scene,"[-2.899627685546875, -13.431900024414062]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1230,motorcyclist,otcamera29,2023-09-07 17:11:21.268238,13628,,"[246.7218475341797, 93.20672607421875]",enter-scene,"[-0.0451812744140625, 0.291656494140625]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1233,pedestrian,otcamera29,2023-09-07 17:11:22.268118,13648,,"[143.7164306640625, 0.0]",enter-scene,"[0.6090164184570312, 0.0]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1236,truck_with_semitrailer,otcamera29,2023-09-07 17:11:22.568082,13654,,"[498.6864013671875, 0.0]",enter-scene,"[1.105072021484375, 0.0]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1239,pedestrian,otcamera29,2023-09-07 17:11:23.068022,13664,,"[290.2917175292969, 497.444091796875]",enter-scene,"[2.0024261474609375, 8.289581298828125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#124,pedestrian,otcamera29,2023-09-07 17:01:06.492020,1331,,"[495.8316345214844, 312.34730529785156]",enter-scene,"[-2.08160400390625, -2.245391845703125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1244,bicyclist,otcamera29,2023-09-07 17:11:27.567482,13754,,"[161.32887268066406, 0.08854866027832031]",enter-scene,"[-0.0870819091796875, 0.031061172485351562]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1245,pedestrian,otcamera29,2023-09-07 17:11:27.867446,13760,,"[322.60084533691406, 552.3797607421875]",enter-scene,"[-0.2296295166015625, -12.203857421875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1247,pedestrian,otcamera29,2023-09-07 17:11:28.567362,13774,,"[456.93963623046875, 480.9606628417969]",enter-scene,"[-23.398513793945312, -12.421859741210938]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#125,pedestrian,otcamera29,2023-09-07 17:01:07.391912,1349,,"[441.2347412109375, 304.5417022705078]",enter-scene,"[-4.8140411376953125, -4.0638427734375]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1250,pedestrian,otcamera29,2023-09-07 17:11:30.267158,13808,,"[491.00572204589844, 32.156898498535156]",enter-scene,"[1.0780792236328125, 1.8333511352539062]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1251,car,otcamera29,2023-09-07 17:11:30.467134,13812,,"[197.47216796875, 0.004926204681396484]",enter-scene,"[0.5683746337890625, 0.022146224975585938]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1253,pedestrian,otcamera29,2023-09-07 17:11:33.466774,13872,,"[558.5274963378906, 49.310367584228516]",enter-scene,"[6.96636962890625, 0.13764572143554688]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1256,car,otcamera29,2023-09-07 17:11:34.516648,13893,,"[762.7655029296875, 210.6578369140625]",enter-scene,"[0.0732421875, -3.354644775390625]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#126,pedestrian,otcamera29,2023-09-07 17:01:07.391912,1349,,"[528.1757507324219, 557.658447265625]",enter-scene,"[-2.96337890625, -11.756317138671875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1261,pedestrian,otcamera29,2023-09-07 17:11:35.916480,13921,,"[612.8236083984375, 84.58749389648438]",enter-scene,"[7.71160888671875, 3.6957244873046875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1263,pedestrian,otcamera29,2023-09-07 17:11:42.965634,14062,,"[197.0564956665039, 17.639198303222656]",enter-scene,"[2.0765838623046875, -0.7798786163330078]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1265,pedestrian,otcamera29,2023-09-07 17:11:44.065502,14084,,"[227.96099853515625, 3.6968765258789062]",enter-scene,"[3.373626708984375, 0.24671173095703125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1268,pedestrian,otcamera29,2023-09-07 17:11:50.564722,14214,,"[444.3586883544922, 45.844764709472656]",enter-scene,"[1.0451202392578125, -0.3839759826660156]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1269,pedestrian,otcamera29,2023-09-07 17:11:50.564722,14214,,"[461.172119140625, 51.802215576171875]",enter-scene,"[1.514068603515625, 3.589040756225586]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#127,pedestrian,otcamera29,2023-09-07 17:01:07.541894,1352,,"[467.578369140625, 362.8451690673828]",enter-scene,"[-0.389404296875, -2.0108795166015625]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1270,bus,otcamera29,2023-09-07 17:11:53.914320,14281,,"[501.7391662597656, 0.891448974609375]",enter-scene,"[-0.152313232421875, -0.01837158203125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1271,pedestrian,otcamera29,2023-09-07 17:11:54.814212,14299,,"[463.7099609375, 64.30840301513672]",enter-scene,"[-0.090576171875, -0.2938079833984375]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1272,car,otcamera29,2023-09-07 17:11:59.913600,14401,,"[760.2308349609375, 210.03258514404297]",enter-scene,"[0.026123046875, 0.04280853271484375]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1274,bicyclist,otcamera29,2023-09-07 17:12:01.813372,14439,,"[646.3250732421875, 211.8780059814453]",enter-scene,"[-15.968109130859375, -23.17718505859375]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1275,truck,otcamera29,2023-09-07 17:12:01.863366,14440,,"[500.8367919921875, 0.05853271484375]",enter-scene,"[-0.1455230712890625, 0.535064697265625]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1276,car,otcamera29,2023-09-07 17:12:01.963354,14442,,"[761.5308532714844, 210.88380432128906]",enter-scene,"[-0.107391357421875, -1.3332061767578125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
